,caudalanteriorcingulate-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,paracentral-lh,paracentral-rh,posteriorcingulate-lh,posteriorcingulate-rh
caudalanteriorcingulate-lh,0.15,0.13333333333333333,0.11666666666666667,0.1,0.13333333333333333,0.11666666666666667,0.13333333333333333,0.11666666666666667
frontalpole-rh,0.13513513513513514,0.13513513513513514,0.12162162162162163,0.10810810810810811,0.13513513513513514,0.12162162162162163,0.12162162162162163,0.12162162162162163
fusiform-lh,0.13432835820895522,0.13432835820895522,0.11940298507462686,0.1044776119402985,0.13432835820895522,0.11940298507462686,0.13432835820895522,0.11940298507462686
isthmuscingulate-rh,0.10666666666666667,0.13333333333333333,0.13333333333333333,0.12,0.13333333333333333,0.13333333333333333,0.10666666666666667,0.13333333333333333
paracentral-lh,0.14705882352941177,0.1323529411764706,0.11764705882352941,0.10294117647058823,0.1323529411764706,0.11764705882352941,0.1323529411764706,0.11764705882352941
paracentral-rh,0.11392405063291139,0.13924050632911392,0.12658227848101267,0.11392405063291139,0.13924050632911392,0.12658227848101267,0.11392405063291139,0.12658227848101267
posteriorcingulate-lh,0.15,0.13333333333333333,0.11666666666666667,0.1,0.13333333333333333,0.11666666666666667,0.13333333333333333,0.11666666666666667
posteriorcingulate-rh,0.11392405063291139,0.13924050632911392,0.12658227848101267,0.11392405063291139,0.13924050632911392,0.12658227848101267,0.11392405063291139,0.12658227848101267
