,Fp1,F7,FT9,F8,Fp2,F5,F6,AF8
Fp1,0.49056603773584906,0.5094339622641509,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.34615384615384615,0.6538461538461539,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.9901960784313726,0.00980392156862745,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
