,Fp1,F7,FT9,F8,Fp2,F5,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.4878048780487805,0.0,0.5121951219512195,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.35,0.0,0.65,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
