,Fp1,F7,FT9,F8,Fp2,F5,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.4864864864864865,0.5135135135135135,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.2878787878787879,0.7121212121212122,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
