,Fp1,F7,FT9,TP9,F8,F5,PO8,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.39705882352941174,0.0,0.0,0.0,0.6029411764705882,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.8829787234042553,0.11702127659574468
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.5217391304347826,0.4782608695652174
