,Fp1,F7,P4,TP10,CP2,FT10,F8,Fp2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.25477707006369427,0.0,0.2229299363057325,0.2611464968152866,0.2611464968152866,0.0
TP10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CP2,0.0,0.0,0.23076923076923078,0.0,0.2517482517482518,0.25874125874125875,0.25874125874125875,0.0
FT10,0.0,0.0,0.21693121693121692,0.0,0.19576719576719576,0.291005291005291,0.2962962962962963,0.0
F8,0.0,0.0,0.1971153846153846,0.0,0.1778846153846154,0.2692307692307692,0.3557692307692308,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
