,Fp1,F7,FT9,TP9,F8,F5,PO8,AF8
Fp1,0.8888888888888888,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.18181818181818182,0.0,0.0,0.3939393939393939,0.0,0.0,0.42424242424242425,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PO8,0.05714285714285714,0.0,0.0,0.12380952380952381,0.0,0.0,0.819047619047619,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
