,Fp1,F7,FT9,F8,Fp2,F5,F6,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.5066666666666667,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.3486238532110092,0.6513761467889908,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
