,Fp1,F7,P4,TP10,CP2,FT10,F8,Fp2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.7448979591836735,0.0,0.12244897959183673,0.0,0.0,0.05102040816326531,0.08163265306122448
P4,0.0,0.0,0.625615763546798,0.0,0.0,0.37438423645320196,0.0,0.0
TP10,0.0,0.275,0.0,0.4,0.0,0.0,0.125,0.2
CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.5032679738562091,0.0,0.0,0.49673202614379086,0.0,0.0
F8,0.0,0.2608695652173913,0.0,0.2608695652173913,0.0,0.0,0.21739130434782608,0.2608695652173913
Fp2,0.0,0.2903225806451613,0.0,0.2903225806451613,0.0,0.0,0.16129032258064516,0.25806451612903225
