,FT9,Pz,FT10,F4,AF7,FC3,FC4,AF4
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.4918032786885246,0.0,0.5081967213114754,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.36231884057971014,0.26570048309178745,0.3719806763285024
FC4,0.0,0.0,0.0,0.0,0.0,0.3374233128834356,0.32515337423312884,0.3374233128834356
AF4,0.0,0.0,0.0,0.0,0.0,0.31601731601731603,0.23809523809523808,0.4458874458874459
