,FT9,Pz,FT10,F4,AF7,FC3,FC4,AF4
FT9,0.4074074074074074,0.2074074074074074,0.0,0.3851851851851852,0.0,0.0,0.0,0.0
Pz,0.3372093023255814,0.32558139534883723,0.0,0.3372093023255814,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.3971631205673759,0.20567375886524822,0.0,0.3971631205673759,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.43103448275862066,0.1206896551724138,0.4482758620689655
FC4,0.0,0.0,0.0,0.0,0.0,0.35,0.3,0.35
AF4,0.0,0.0,0.0,0.0,0.0,0.373134328358209,0.1044776119402985,0.5223880597014925
