,FT9,Pz,FT10,F4,AF7,FC3,FC4,AF4
FT9,0.32608695652173914,0.0,0.0,0.33695652173913043,0.33695652173913043,0.0,0.0,0.0
Pz,0.0,0.2827586206896552,0.0,0.0,0.0,0.25517241379310346,0.2206896551724138,0.2413793103448276
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.248,0.0,0.0,0.376,0.376,0.0,0.0,0.0
AF7,0.21830985915492956,0.0,0.0,0.34507042253521125,0.43661971830985913,0.0,0.0,0.0
FC3,0.0,0.2582781456953642,0.0,0.0,0.0,0.26490066225165565,0.2251655629139073,0.25165562913907286
FC4,0.0,0.2518518518518518,0.0,0.0,0.0,0.2518518518518518,0.24444444444444444,0.2518518518518518
AF4,0.0,0.25,0.0,0.0,0.0,0.2635135135135135,0.22972972972972974,0.25675675675675674
