,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.06666666666666667
postcentral-rh,0.037037037037037035,0.2222222222222222,0.14814814814814814,0.18518518518518517,0.18518518518518517,0.1728395061728395,0.04938271604938271,0.0
rostralmiddlefrontal-lh,0.0,0.11206896551724138,0.33620689655172414,0.19827586206896552,0.25,0.10344827586206896,0.0,0.0
superiorparietal-lh,0.0,0.1038961038961039,0.14935064935064934,0.2792207792207792,0.2662337662337662,0.2012987012987013,0.0,0.0
superiorparietal-rh,0.0,0.08426966292134831,0.16853932584269662,0.24157303370786518,0.34269662921348315,0.16292134831460675,0.0,0.0
superiortemporal-lh,0.0,0.08928571428571429,0.07142857142857142,0.18452380952380953,0.16071428571428573,0.49404761904761907,0.0,0.0
superiortemporal-rh,0.2857142857142857,0.35714285714285715,0.0,0.0,0.0,0.0,0.35714285714285715,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
