,P3,Fp2,AF7,CP3,P1,P5,PO3,AF4
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.25012581781580273,0.2506290890790136,0.24962254655259183,0.24962254655259183,0.0
P1,0.0,0.0,0.0,0.2498748122183275,0.25087631447170755,0.24937406109163746,0.2498748122183275,0.0
P5,0.0,0.0,0.0,0.2502517623363545,0.2502517623363545,0.2497482376636455,0.2497482376636455,0.0
PO3,0.0,0.0,0.0,0.24925074925074925,0.25124875124875123,0.24875124875124874,0.25074925074925075,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
