,P3,Fp2,AF7,CP3,P1,P5,PO3,AF4
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.2516930022573363,0.2505643340857788,0.24943566591422123,0.24830699774266365,0.0
P1,0.0,0.0,0.0,0.25,0.25111607142857145,0.25,0.24888392857142858,0.0
P5,0.0,0.0,0.0,0.2477777777777778,0.2511111111111111,0.2511111111111111,0.25,0.0
PO3,0.0,0.0,0.0,0.24776785714285715,0.25111607142857145,0.25111607142857145,0.25,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
