,P3,Fp2,AF7,CP3,P1,P5,PO3,AF4
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.6137142857142858,0.3862857142857143,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.3425641025641026,0.6574358974358975,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.250751503006012,0.250751503006012,0.249248496993988,0.249248496993988,0.0
P1,0.0,0.0,0.0,0.25024900398406374,0.250996015936255,0.24925298804780877,0.2495019920318725,0.0
P5,0.0,0.0,0.0,0.2450884086444008,0.24582514734774066,0.2546660117878193,0.2544204322200393,0.0
PO3,0.0,0.0,0.0,0.24444444444444444,0.2463980463980464,0.2537240537240537,0.2554334554334554,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
