,P3,Fp2,AF7,CP3,P1,P5,PO3,AF4
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.5066666666666667,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.4931506849315068,0.5068493150684932,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
