,P3,Fp2,AF7,CP3,P1,P5,PO3,AF4
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.2511170688114388,0.2511170688114388,0.2484361036639857,0.24932975871313673,0.0
P1,0.0,0.0,0.0,0.25111308993766696,0.25111308993766696,0.24844167408726625,0.2493321460373998,0.0
P5,0.0,0.0,0.0,0.2502250225022502,0.2502250225022502,0.2502250225022502,0.24932493249324933,0.0
PO3,0.0,0.0,0.0,0.2491103202846975,0.25,0.2491103202846975,0.251779359430605,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
