,Fp1,FT9,TP9,P8,FT10,AF7,AFz,AF8
Fp1,0.2996031746031746,0.0,0.13690476190476192,0.0,0.2619047619047619,0.0,0.0,0.30158730158730157
FT9,0.0,0.7567567567567568,0.24324324324324326,0.0,0.0,0.0,0.0,0.0
TP9,0.1062874251497006,0.010479041916167664,0.33532934131736525,0.0,0.32335329341317365,0.0,0.0,0.2245508982035928
P8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FT10,0.15990453460620524,0.0,0.2553699284009546,0.0,0.3305489260143198,0.0,0.0,0.2541766109785203
AF7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.20159151193633953,0.0,0.1962864721485411,0.0,0.27984084880636606,0.0,0.0,0.3222811671087533
