,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,medialorbitofrontal-rh,parsorbitalis-rh,parstriangularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.6052631578947368,0.07894736842105263,0.13157894736842105,0.013157894736842105,0.0,0.15789473684210525,0.0,0.013157894736842105
caudalanteriorcingulate-rh,0.08247422680412371,0.4639175257731959,0.23711340206185566,0.07216494845360824,0.12371134020618557,0.0,0.0,0.020618556701030927
frontalpole-rh,0.09917355371900827,0.19834710743801653,0.38016528925619836,0.18181818181818182,0.0,0.09917355371900827,0.04132231404958678,0.0
medialorbitofrontal-rh,0.023809523809523808,0.09523809523809523,0.25,0.4642857142857143,0.07142857142857142,0.047619047619047616,0.0,0.047619047619047616
parsorbitalis-rh,0.0,0.15789473684210525,0.0,0.013157894736842105,0.7236842105263158,0.0,0.0,0.10526315789473684
parstriangularis-rh,0.1935483870967742,0.0,0.1774193548387097,0.03225806451612903,0.016129032258064516,0.43548387096774194,0.08064516129032258,0.06451612903225806
rostralanteriorcingulate-lh,0.0,0.0,0.13953488372093023,0.0,0.0,0.16279069767441862,0.6046511627906976,0.09302325581395349
rostralanteriorcingulate-rh,0.0547945205479452,0.0,0.0410958904109589,0.0821917808219178,0.0547945205479452,0.1232876712328767,0.1095890410958904,0.5342465753424658
