,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fp1,0.11764705882352941,0.0,0.026143790849673203,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.0,0.0718954248366013,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0457516339869281,0.0,0.0,0.11764705882352941,0.0915032679738562,0.0,0.08496732026143791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013071895424836602,0.0,0.013071895424836602,0.0,0.0915032679738562,0.1111111111111111,0.0392156862745098,0.08496732026143791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.03618421052631579,0.0,0.029605263157894735,0.039473684210526314,0.0,0.04276315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03289473684210526,0.0,0.03618421052631579,0.04276315789473684,0.02631578947368421,0.0,0.04276315789473684,0.04276315789473684,0.04276315789473684,0.013157894736842105,0.0,0.039473684210526314,0.0,0.0,0.0,0.019736842105263157,0.0,0.0,0.04276315789473684,0.0,0.04276315789473684,0.013157894736842105,0.0,0.04276315789473684,0.0,0.03618421052631579,0.01644736842105263,0.04276315789473684,0.039473684210526314,0.0,0.0,0.0,0.0,0.0,0.039473684210526314,0.0,0.0,0.0,0.0,0.019736842105263157,0.01644736842105263,0.03618421052631579,0.03618421052631579,0.01644736842105263,0.013157894736842105,0.0,0.019736842105263157,0.039473684210526314
F3,0.07462686567164178,0.0,0.05970149253731343,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07462686567164178,0.0,0.0,0.07462686567164178,0.07462686567164178,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0,0.029850746268656716,0.0,0.07462686567164178,0.07462686567164178,0.05970149253731343,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.03428571428571429,0.0,0.03428571428571429,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037142857142857144,0.0,0.04,0.04,0.025714285714285714,0.0,0.04,0.04,0.04,0.017142857142857144,0.0,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.04,0.011428571428571429,0.0,0.04,0.0,0.03428571428571429,0.017142857142857144,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.017142857142857144,0.014285714285714285,0.04,0.037142857142857144,0.02,0.017142857142857144,0.0,0.022857142857142857,0.04
FT9,0.0,0.029885057471264367,0.0,0.029885057471264367,0.041379310344827586,0.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03218390804597701,0.0,0.03908045977011494,0.04597701149425287,0.020689655172413793,0.0,0.04597701149425287,0.04367816091954023,0.04597701149425287,0.013793103448275862,0.0,0.041379310344827586,0.0,0.0,0.0,0.016091954022988506,0.0,0.0,0.04597701149425287,0.0,0.04597701149425287,0.009195402298850575,0.0,0.04597701149425287,0.0,0.03218390804597701,0.013793103448275862,0.04367816091954023,0.041379310344827586,0.0,0.0,0.0,0.0,0.0,0.04367816091954023,0.0,0.0,0.0,0.0,0.013793103448275862,0.011494252873563218,0.03908045977011494,0.034482758620689655,0.016091954022988506,0.013793103448275862,0.0,0.01839080459770115,0.03908045977011494
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.02771855010660981,0.0,0.029850746268656716,0.042643923240938165,0.0,0.04904051172707889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031982942430703626,0.0,0.03837953091684435,0.046908315565031986,0.019189765458422176,0.0,0.046908315565031986,0.042643923240938165,0.046908315565031986,0.01279317697228145,0.0,0.04051172707889126,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0511727078891258,0.0,0.04904051172707889,0.008528784648187633,0.0,0.0511727078891258,0.0,0.029850746268656716,0.01279317697228145,0.04051172707889126,0.04051172707889126,0.0,0.0,0.0,0.0,0.0,0.04477611940298507,0.0,0.0,0.0,0.0,0.01279317697228145,0.010660980810234541,0.04051172707889126,0.031982942430703626,0.017057569296375266,0.01279317697228145,0.0,0.017057569296375266,0.03837953091684435
C3,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.0,0.044444444444444446,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
