,bankssts-lh,cuneus-rh,entorhinal-lh,frontalpole-lh,parahippocampal-lh,parsorbitalis-lh,temporalpole-lh,transversetemporal-lh
bankssts-lh,0.3090909090909091,0.12727272727272726,0.18181818181818182,0.12727272727272726,0.0,0.23636363636363636,0.01818181818181818,0.0
cuneus-rh,0.2692307692307692,0.23076923076923078,0.19230769230769232,0.07692307692307693,0.0,0.23076923076923078,0.0,0.0
entorhinal-lh,0.24561403508771928,0.12280701754385964,0.2807017543859649,0.10526315789473684,0.05263157894736842,0.14035087719298245,0.0,0.05263157894736842
frontalpole-lh,0.21875,0.0,0.15625,0.3125,0.0,0.1875,0.125,0.0
parahippocampal-lh,0.0625,0.03125,0.15625,0.0,0.3125,0.0,0.125,0.3125
parsorbitalis-lh,0.2682926829268293,0.0975609756097561,0.0975609756097561,0.17073170731707318,0.0,0.2926829268292683,0.07317073170731707,0.0
temporalpole-lh,0.0,0.0,0.0,0.07142857142857142,0.21428571428571427,0.03571428571428571,0.5,0.17857142857142858
transversetemporal-lh,0.06896551724137931,0.034482758620689655,0.1724137931034483,0.0,0.3103448275862069,0.0,0.10344827586206896,0.3103448275862069
