,Fp1,F7,FC6,FC2,AF7,AF3,F1,F2
Fp1,0.38,0.0,0.005,0.0,0.305,0.0,0.31,0.0
F7,0.0,0.26062322946175637,0.17280453257790368,0.18980169971671387,0.025495750708215296,0.17563739376770537,0.0,0.17563739376770537
FC6,0.0,0.16,0.3142857142857143,0.24285714285714285,0.03428571428571429,0.12285714285714286,0.0,0.12571428571428572
FC2,0.0,0.16839378238341968,0.23575129533678757,0.2616580310880829,0.025906735751295335,0.15284974093264247,0.0,0.15544041450777202
AF7,0.27391304347826084,0.034782608695652174,0.04782608695652174,0.04782608695652174,0.3826086956521739,0.0,0.21304347826086956,0.0
AF3,0.0,0.19637462235649547,0.14501510574018128,0.18429003021148035,0.0,0.23867069486404835,0.0,0.23564954682779457
F1,0.3502824858757062,0.0,0.0,0.0,0.2542372881355932,0.0,0.3954802259887006,0.0
F2,0.0,0.19393939393939394,0.1484848484848485,0.18787878787878787,0.0,0.23030303030303031,0.0,0.23939393939393938
