,Fp1,F7,FC6,FC2,AF7,AF3,F1,F2
Fp1,0.3,0.0,0.0,0.0,0.3,0.0,0.4,0.0
F7,0.0,0.2222222222222222,0.24444444444444444,0.26666666666666666,0.0,0.13333333333333333,0.0,0.13333333333333333
FC6,0.0,0.1836734693877551,0.32653061224489793,0.32653061224489793,0.0,0.08163265306122448,0.0,0.08163265306122448
FC2,0.0,0.18518518518518517,0.3148148148148148,0.3148148148148148,0.0,0.09259259259259259,0.0,0.09259259259259259
AF7,0.3,0.0,0.0,0.0,0.3,0.0,0.4,0.0
AF3,0.0,0.21875,0.1875,0.21875,0.0,0.1875,0.0,0.1875
F1,0.3,0.0,0.0,0.0,0.3,0.0,0.4,0.0
F2,0.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.0,0.17857142857142858,0.0,0.17857142857142858
