,Fz,F3,FC2,AF7,F1,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.38461538461538464,0.15384615384615385,0.46153846153846156,0.0,0.0,0.0,0.0
FC2,0.0,0.375,0.25,0.375,0.0,0.0,0.0,0.0
AF7,0.0,0.35294117647058826,0.17647058823529413,0.47058823529411764,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
