,F3,FC6,FC2,AF7,F5,C6,FC4,FCz
F3,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.5714285714285714,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
