,FT9,F4,AF7,F5,FC4,FT8,F2,FCz
FT9,0.3055555555555556,0.3055555555555556,0.2777777777777778,0.0,0.0,0.0,0.0,0.1111111111111111
F4,0.29545454545454547,0.29545454545454547,0.29545454545454547,0.0,0.0,0.0,0.0,0.11363636363636363
AF7,0.25,0.3125,0.3125,0.0,0.0,0.0,0.0,0.125
F5,0.0,0.0,0.0,0.25,0.2,0.25,0.3,0.0
FC4,0.0,0.0,0.0,0.2647058823529412,0.20588235294117646,0.2647058823529412,0.2647058823529412,0.0
FT8,0.0,0.0,0.0,0.2558139534883721,0.18604651162790697,0.2558139534883721,0.3023255813953488,0.0
F2,0.0,0.0,0.0,0.24444444444444444,0.17777777777777778,0.26666666666666666,0.3111111111111111,0.0
FCz,0.23076923076923078,0.2692307692307692,0.2692307692307692,0.0,0.0,0.0,0.0,0.23076923076923078
