,Fz,F3,FC2,AF7,F1,F5,FC4,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.3055555555555556,0.25,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111
FC2,0.0,0.3,0.26666666666666666,0.3,0.0,0.0,0.0,0.13333333333333333
AF7,0.0,0.3076923076923077,0.23076923076923078,0.358974358974359,0.0,0.0,0.0,0.10256410256410256
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,0.4090909090909091,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.5294117647058824,0.47058823529411764,0.0
FCz,0.0,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.21052631578947367
