,Fp1,F7,FC6,FC2,AF7,AF3,F1,F2
Fp1,0.4444444444444444,0.0,0.0,0.0,0.4074074074074074,0.0,0.14814814814814814,0.0
F7,0.0,0.19230769230769232,0.11538461538461539,0.23076923076923078,0.0,0.23076923076923078,0.0,0.23076923076923078
FC6,0.0,0.04,0.32,0.28,0.0,0.16,0.0,0.2
FC2,0.0,0.08163265306122448,0.1836734693877551,0.2653061224489796,0.0,0.22448979591836735,0.0,0.24489795918367346
AF7,0.44,0.0,0.0,0.0,0.4,0.0,0.16,0.0
AF3,0.0,0.10909090909090909,0.10909090909090909,0.23636363636363636,0.0,0.2545454545454545,0.0,0.2909090909090909
F1,0.38461538461538464,0.0,0.0,0.0,0.3076923076923077,0.0,0.3076923076923077,0.0
F2,0.0,0.10526315789473684,0.12280701754385964,0.24561403508771928,0.0,0.24561403508771928,0.0,0.2807017543859649
