,Fp1,FT9,Pz,F4,Fp2,AF7,P2,AF4
Fp1,0.20382165605095542,0.0,0.0,0.0,0.1910828025477707,0.19745222929936307,0.20382165605095542,0.20382165605095542
FT9,0.0,0.3402061855670103,0.32989690721649484,0.32989690721649484,0.0,0.0,0.0,0.0
Pz,0.0,0.3402061855670103,0.32989690721649484,0.32989690721649484,0.0,0.0,0.0,0.0
F4,0.0,0.3402061855670103,0.32989690721649484,0.32989690721649484,0.0,0.0,0.0,0.0
Fp2,0.19444444444444445,0.0,0.0,0.0,0.20833333333333334,0.20833333333333334,0.19444444444444445,0.19444444444444445
AF7,0.19463087248322147,0.0,0.0,0.0,0.2080536912751678,0.2080536912751678,0.19463087248322147,0.19463087248322147
P2,0.2012987012987013,0.0,0.0,0.0,0.19480519480519481,0.2012987012987013,0.2012987012987013,0.2012987012987013
AF4,0.2012987012987013,0.0,0.0,0.0,0.19480519480519481,0.2012987012987013,0.2012987012987013,0.2012987012987013
