,Fp1,Fz,Fp2,AF7,PO4,PO8,AF8,AF4
Fp1,0.18518518518518517,0.0,0.0,0.0,0.2037037037037037,0.2037037037037037,0.2037037037037037,0.2037037037037037
Fz,0.0,0.40458015267175573,0.40458015267175573,0.07633587786259542,0.05343511450381679,0.05343511450381679,0.0,0.007633587786259542
Fp2,0.0,0.3312883435582822,0.5337423312883436,0.06134969325153374,0.03680981595092025,0.03680981595092025,0.0,0.0
AF7,0.0,0.34375,0.34375,0.3125,0.0,0.0,0.0,0.0
PO4,0.049773755656108594,0.02262443438914027,0.01809954751131222,0.0,0.23529411764705882,0.2398190045248869,0.21266968325791855,0.22171945701357465
PO8,0.04932735426008968,0.02242152466367713,0.017937219730941704,0.0,0.23318385650224216,0.23766816143497757,0.21524663677130046,0.2242152466367713
AF8,0.042801556420233464,0.0,0.0,0.0,0.16731517509727625,0.17120622568093385,0.311284046692607,0.30739299610894943
AF4,0.03985507246376811,0.0,0.0,0.0,0.17028985507246377,0.17391304347826086,0.3007246376811594,0.31521739130434784
