,Fp1,Fz,Fp2,AF7,PO4,PO8,AF8,AF4
Fp1,0.34125636672325976,0.0432937181663837,0.15534804753820033,0.24448217317487267,0.039898132427843805,0.06791171477079797,0.05857385398981324,0.04923599320882852
Fz,0.04155374887082204,0.35140018066847334,0.1120144534778681,0.1002710027100271,0.08039747064137308,0.2050587172538392,0.057813911472448055,0.051490514905149054
Fp2,0.19498910675381265,0.14052287581699346,0.3104575163398693,0.21241830065359477,0.02832244008714597,0.10348583877995643,0.0,0.00980392156862745
AF7,0.22298850574712645,0.08812260536398467,0.1486590038314176,0.3417624521072797,0.006130268199233717,0.09731800766283524,0.03601532567049808,0.05900383141762452
PO4,0.05146316851664985,0.08375378405650857,0.024217961654894045,0.009081735620585268,0.3895055499495459,0.11200807265388496,0.20181634712411706,0.12815338042381433
PO8,0.06244796003330558,0.19733555370524564,0.07410491257285595,0.10990840965861781,0.093255620316403,0.3014154870940883,0.09075770191507078,0.07077435470441298
AF8,0.06948356807511737,0.059154929577464786,0.0,0.04507042253521127,0.18685446009389672,0.09671361502347418,0.35492957746478876,0.18779342723004694
AF4,0.06818181818181818,0.05227272727272727,0.00909090909090909,0.08863636363636364,0.15,0.08409090909090909,0.23522727272727273,0.3125
