,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-lh
bankssts-lh,0.4897959183673469,0.01403061224489796,0.09311224489795919,0.05229591836734694,0.09056122448979592,0.058673469387755105,0.026785714285714284,0.1747448979591837
frontalpole-rh,0.006108202443280977,0.393542757417103,0.08289703315881326,0.10471204188481675,0.07940663176265271,0.1055846422338569,0.1649214659685864,0.06282722513089005
fusiform-lh,0.02702702702702703,0.04873726185201595,0.2157731501993797,0.17678334071776694,0.17058041648205582,0.18387239698715108,0.024368630926007974,0.15285777580859547
inferiortemporal-lh,0.01432532347504621,0.06284658040665435,0.18391866913123844,0.23290203327171904,0.1478743068391867,0.19731977818853974,0.03373382624768946,0.12707948243992606
lingual-lh,0.030377266046055854,0.0514453699167075,0.19647231749142577,0.16070553650171485,0.20382165605095542,0.16609505144536993,0.02596766291033807,0.16511513963743263
parahippocampal-lh,0.01773215118992067,0.06392907139524032,0.18805412972468502,0.19645356976201586,0.15165655622958468,0.2272515165655623,0.026131591227251515,0.12879141390573962
rostralanteriorcingulate-lh,0.02275189599133261,0.18309859154929578,0.05417118093174431,0.07692307692307693,0.050920910075839654,0.05417118093174431,0.5222101841820151,0.035752979414951244
temporalpole-lh,0.05939159826170932,0.042008691453404155,0.17769193626267504,0.14147754707870594,0.1704490584258812,0.14485755673587639,0.01979719942056977,0.24432641236117816
