,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh
bankssts-rh,0.39433551198257083,0.012345679012345678,0.017429193899782137,0.13580246913580246,0.14742193173565724,0.04647785039941903,0.11909949164851126,0.1270878721859114
frontalpole-lh,0.03207810320781032,0.6931659693165969,0.06555090655509066,0.0,0.023709902370990237,0.08926080892608089,0.05439330543933055,0.04184100418410042
frontalpole-rh,0.026030368763557483,0.055314533622559656,0.561822125813449,0.04772234273318872,0.06616052060737528,0.07917570498915401,0.08026030368763558,0.08351409978308026
fusiform-rh,0.10507880910683012,0.0,0.028021015761821366,0.2545242265032107,0.2136602451838879,0.05837711617046118,0.14711033274956217,0.1932282545242265
inferiortemporal-rh,0.09056780854059127,0.009854528390427029,0.03144063819802909,0.1703425621773815,0.2665415297982168,0.05114969497888315,0.15485687470671047,0.22524636320976069
isthmuscingulate-rh,0.047217537942664416,0.05227655986509275,0.0581787521079258,0.07082630691399663,0.07504215851602024,0.46964586846543,0.10961214165261383,0.11720067453625632
lingual-rh,0.08627238198589257,0.02333152468800868,0.040694519804666304,0.12479652740097667,0.16494845360824742,0.08030385241454151,0.27943570265870865,0.20021703743895822
parahippocampal-rh,0.07728781412991939,0.016121384542437174,0.03745851114272167,0.14841156946420103,0.21052631578947367,0.07539118065433854,0.18302513039355145,0.25177809388335703
