,bankssts-lh,frontalpole-rh,fusiform-lh,inferiortemporal-lh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-lh,temporalpole-lh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.38702928870292885,0.08577405857740586,0.05439330543933055,0.08577405857740586,0.058577405857740586,0.26359832635983266,0.06485355648535565
fusiform-lh,0.0,0.08263069139966273,0.21247892074198987,0.14165261382799327,0.21079258010118043,0.15177065767284992,0.03035413153456998,0.1703204047217538
inferiortemporal-lh,0.0,0.06451612903225806,0.18924731182795698,0.1827956989247312,0.18924731182795698,0.18924731182795698,0.02795698924731183,0.15698924731182795
lingual-lh,0.0,0.07753164556962025,0.20411392405063292,0.13765822784810128,0.22626582278481014,0.14873417721518986,0.028481012658227847,0.17721518987341772
parahippocampal-lh,0.0,0.065439672801636,0.19427402862985685,0.17586912065439672,0.19427402862985685,0.18813905930470348,0.03067484662576687,0.15132924335378323
rostralanteriorcingulate-lh,0.0,0.3,0.03684210526315789,0.02368421052631579,0.03684210526315789,0.02894736842105263,0.5552631578947368,0.018421052631578946
temporalpole-lh,0.0,0.07116788321167883,0.1989051094890511,0.14233576642335766,0.21350364963503649,0.14416058394160583,0.020072992700729927,0.20985401459854014
