,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.6276595744680851,0.0,0.05319148936170213,0.0,0.0,0.10106382978723404,0.16489361702127658,0.05319148936170213
frontalpole-lh,0.0058309037900874635,0.3935860058309038,0.1282798833819242,0.2099125364431487,0.043731778425655975,0.0058309037900874635,0.0,0.21282798833819241
frontalpole-rh,0.09230769230769231,0.3076923076923077,0.46923076923076923,0.13076923076923078,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.0,0.2698961937716263,0.0726643598615917,0.3633217993079585,0.11072664359861592,0.0,0.0,0.18339100346020762
parahippocampal-rh,0.0,0.0913978494623656,0.0,0.1935483870967742,0.5591397849462365,0.0,0.0,0.15591397849462366
rostralanteriorcingulate-lh,0.2222222222222222,0.0,0.0,0.0,0.0,0.31313131313131315,0.24242424242424243,0.2222222222222222
rostralanteriorcingulate-rh,0.34,0.0,0.0,0.0,0.0,0.21,0.33,0.12
temporalpole-rh,0.032432432432432434,0.20270270270270271,0.0,0.14324324324324325,0.06756756756756757,0.06486486486486487,0.03783783783783784,0.45135135135135135
