,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.36574074074074076,0.12210648148148148,0.07002314814814815,0.14872685185185186,0.029513888888888888,0.041666666666666664,0.10300925925925926,0.11921296296296297
frontalpole-rh,0.06727721028531172,0.25184924269108844,0.11729482212046495,0.1644945403311025,0.07432194434660092,0.06516379006692498,0.13842902430433252,0.121169425854174
insula-rh,0.0500653025685677,0.14192424902046147,0.3156290814105355,0.11710927296473661,0.13800609490639965,0.09403569873748367,0.0783630822812364,0.06486721811057902
medialorbitofrontal-lh,0.0929047432379459,0.1858094864758918,0.10780086240689926,0.22814582516660134,0.07212857702861623,0.05840846726773814,0.14817718541748334,0.10662485299882399
parahippocampal-rh,0.026082130965593784,0.11431742508324085,0.18091009988901222,0.09877913429522753,0.4039955604883463,0.03107658157602664,0.09378468368479467,0.051054384017758046
parsorbitalis-rh,0.04929051530993279,0.13517550410754295,0.15235250186706498,0.1075429424943988,0.040328603435399554,0.38312173263629573,0.07991038088125467,0.05227781926811053
rostralanteriorcingulate-lh,0.06837606837606838,0.17136752136752137,0.07991452991452991,0.16282051282051282,0.07564102564102564,0.04401709401709402,0.24957264957264957,0.1482905982905983
rostralanteriorcingulate-rh,0.09218825812712275,0.1703056768558952,0.07811741872877244,0.1319747695293547,0.046579330422125184,0.034934497816593885,0.1712760795730228,0.27462396894711305
