,frontalpole-lh,frontalpole-rh,fusiform-lh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2289048473967684,0.20646319569120286,0.0,0.0,0.07719928186714542,0.19299820466786355,0.08393177737881508,0.21050269299820468
frontalpole-rh,0.1793394777265745,0.2369431643625192,0.0,0.0,0.07334869431643626,0.1912442396313364,0.12864823348694315,0.19047619047619047
fusiform-lh,0.0,0.0,0.612225405921681,0.38108882521489973,0.0066857688634192934,0.0,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.3516988062442608,0.5564738292011019,0.09182736455463728,0.0,0.0,0.0
medialorbitofrontal-lh,0.1229124916499666,0.13560454241816966,0.0033400133600534404,0.0614562458249833,0.32531730126920505,0.16098864395457582,0.047428189712758854,0.14295257181028725
medialorbitofrontal-rh,0.1684330052990159,0.19341408024224072,0.0,0.0,0.08516275548826646,0.25775927327781983,0.10446631339894019,0.19076457229371688
rostralanteriorcingulate-lh,0.0970189701897019,0.17615176151761516,0.0,0.0,0.03523035230352303,0.14308943089430895,0.42981029810298105,0.11869918699186992
rostralanteriorcingulate-rh,0.19036144578313252,0.20321285140562248,0.0,0.0,0.08112449799196787,0.19839357429718876,0.09196787148594378,0.23493975903614459
