,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.2844364937388193,0.08228980322003578,0.07871198568872988,0.07871198568872988,0.09123434704830054,0.0,0.16279069767441862,0.22182468694096602
frontalpole-rh,0.04187437686939183,0.19441674975074777,0.1365902293120638,0.16151545363908276,0.1415752741774676,0.024925224327018942,0.18245264207377868,0.11665004985044865
insula-rh,0.04739336492890995,0.15758293838862558,0.18364928909952608,0.15758293838862558,0.16350710900473933,0.02962085308056872,0.15758293838862558,0.10308056872037914
medialorbitofrontal-lh,0.04153686396677051,0.1671858774662513,0.14122533748701974,0.18795430944963656,0.16095534787123572,0.02596053997923157,0.17237798546209762,0.102803738317757
parahippocampal-rh,0.05032119914346895,0.14989293361884368,0.14775160599571735,0.16274089935760172,0.20556745182012848,0.02676659528907923,0.15845824411134904,0.09850107066381156
parsorbitalis-rh,0.0,0.15060240963855423,0.15060240963855423,0.15060240963855423,0.15060240963855423,0.14457831325301204,0.15060240963855423,0.10240963855421686
rostralanteriorcingulate-lh,0.07013201320132013,0.15594059405940594,0.11468646864686469,0.14026402640264027,0.12706270627062707,0.020627062706270627,0.21699669966996699,0.1542904290429043
rostralanteriorcingulate-rh,0.11847389558232932,0.12550200803212852,0.09337349397590361,0.10742971887550201,0.0963855421686747,0.019076305220883535,0.19578313253012047,0.24397590361445784
