,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-rh,0.45897204688908927,0.0739404869251578,0.12082957619477007,0.0,0.0,0.12263300270513977,0.20649233543733092,0.017132551848512173
frontalpole-lh,0.0488358886996025,0.3276547416240772,0.16808631459398068,0.10505394662123793,0.01306076093128904,0.11016467915956843,0.14877910278250994,0.07836456558773425
frontalpole-rh,0.08522727272727272,0.1830808080808081,0.3345959595959596,0.03409090909090909,0.0,0.14204545454545456,0.22095959595959597,0.0
medialorbitofrontal-lh,0.0,0.2100656455142232,0.06564551422319474,0.526258205689278,0.0350109409190372,0.07330415754923414,0.015317286652078774,0.07439824945295405
parahippocampal-rh,0.0,0.047787610619469026,0.0,0.06371681415929203,0.815929203539823,0.0,0.0,0.07256637168141593
rostralanteriorcingulate-lh,0.09577464788732394,0.13028169014084506,0.15140845070422534,0.047183098591549295,0.0,0.36126760563380284,0.1852112676056338,0.028873239436619718
rostralanteriorcingulate-rh,0.13259345794392524,0.1542056074766355,0.2091121495327103,0.009345794392523364,0.0,0.15595794392523366,0.3253504672897196,0.013434579439252336
temporalpole-rh,0.025755879059350503,0.15677491601343785,0.0,0.0761478163493841,0.03919372900335946,0.05039193729003359,0.030235162374020158,0.6215005599104143
