,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.4394957983193277,0.226890756302521,0.0,0.01680672268907563,0.07647058823529412,0.08403361344537816,0.09831932773109243,0.05798319327731093
frontalpole-rh,0.26640926640926643,0.34942084942084944,0.0,0.026061776061776062,0.0859073359073359,0.07432432432432433,0.1640926640926641,0.033783783783783786
fusiform-lh,0.0,0.0,0.7842278203723987,0.0,0.14348302300109528,0.0,0.0,0.07228915662650602
insula-rh,0.018329938900203666,0.025458248472505093,0.002036659877800407,0.5763747454175153,0.12321792260692464,0.1924643584521385,0.03665987780040733,0.025458248472505093
isthmuscingulate-rh,0.06473724295506474,0.06626047220106626,0.1012947448591013,0.09520182787509521,0.48286367098248284,0.178979436405179,0.0,0.010662604722010662
parahippocampal-rh,0.09333333333333334,0.07333333333333333,0.0,0.18571428571428572,0.22666666666666666,0.42095238095238097,0.0,0.0
rostralanteriorcingulate-rh,0.15943877551020408,0.22959183673469388,0.0,0.04336734693877551,0.0,0.0,0.5178571428571429,0.04974489795918367
temporalpole-rh,0.08723135271807839,0.041719342604298354,0.08343868520859671,0.02781289506953224,0.020227560050568902,0.0,0.04424778761061947,0.695322376738306
