,Fp1,Fz,FT9,Fp2,AF7,PO8,AF8,AF4
Fp1,0.48936170212765956,0.0,0.0,0.0,0.5106382978723404,0.0,0.0,0.0
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.6948051948051948,0.0,0.11688311688311688,0.18831168831168832,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.15172413793103448,0.0,0.12413793103448276,0.0,0.6,0.12413793103448276,0.0,0.0
PO8,0.0,0.0,0.3918918918918919,0.0,0.22972972972972974,0.3783783783783784,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
