,Fp1,FT9,Pz,F4,Fp2,AF7,P2,AF4
Fp1,0.22972972972972974,0.0,0.0,0.0,0.05405405405405406,0.23648648648648649,0.24324324324324326,0.23648648648648649
FT9,0.0,0.3299492385786802,0.3350253807106599,0.3350253807106599,0.0,0.0,0.0,0.0
Pz,0.0,0.32338308457711445,0.3383084577114428,0.3383084577114428,0.0,0.0,0.0,0.0
F4,0.0,0.3235294117647059,0.3382352941176471,0.3382352941176471,0.0,0.0,0.0,0.0
Fp2,0.20454545454545456,0.0,0.0,0.0,0.18181818181818182,0.20454545454545456,0.20454545454545456,0.20454545454545456
AF7,0.2023121387283237,0.0,0.0,0.0,0.046242774566473986,0.2774566473988439,0.2658959537572254,0.20809248554913296
P2,0.20588235294117646,0.0,0.0,0.0,0.047058823529411764,0.2529411764705882,0.2823529411764706,0.21176470588235294
AF4,0.22666666666666666,0.0,0.0,0.0,0.05333333333333334,0.24,0.24666666666666667,0.23333333333333334
