,Fp1,Fz,FT9,TP9,Fp2,AF7,AFz,F5
Fp1,0.4578313253012048,0.0,0.0,0.0,0.0,0.10843373493975904,0.43373493975903615,0.0
Fz,0.0,0.2546816479400749,0.23220973782771537,0.25842696629213485,0.0,0.0,0.0,0.2546816479400749
FT9,0.0,0.25101214574898784,0.24696356275303644,0.25101214574898784,0.0,0.0,0.0,0.25101214574898784
TP9,0.0,0.2537878787878788,0.23484848484848486,0.25757575757575757,0.0,0.0,0.0,0.2537878787878788
Fp2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0
AF7,0.08791208791208792,0.0,0.0,0.0,0.3516483516483517,0.4945054945054945,0.06593406593406594,0.0
AFz,0.4222222222222222,0.0,0.0,0.0,0.0,0.07777777777777778,0.5,0.0
F5,0.0,0.2537878787878788,0.23484848484848486,0.25757575757575757,0.0,0.0,0.0,0.2537878787878788
