,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.42545871559633025,0.15137614678899083,0.06307339449541284,0.013761467889908258,0.008027522935779817,0.17660550458715596,0.14793577981651376,0.013761467889908258
frontalpole-rh,0.10276073619631902,0.3642638036809816,0.21012269938650308,0.06441717791411043,0.0,0.0950920245398773,0.15414110429447853,0.009202453987730062
medialorbitofrontal-rh,0.05349048050770626,0.2484134179510426,0.44786944696282865,0.04170444242973708,0.003626473254759746,0.08068902991840435,0.11332728921124206,0.010879419764279238
parahippocampal-lh,0.014563106796116505,0.10679611650485436,0.06796116504854369,0.6808252427184466,0.03155339805825243,0.00849514563106796,0.08980582524271845,0.0
parahippocampal-rh,0.015748031496062992,0.0,0.009448818897637795,0.03779527559055118,0.7889763779527559,0.05196850393700787,0.05511811023622047,0.04094488188976378
rostralanteriorcingulate-lh,0.14883268482490272,0.11381322957198443,0.07490272373540856,0.0048638132295719845,0.032101167315175094,0.3832684824902724,0.23054474708171208,0.011673151750972763
rostralanteriorcingulate-rh,0.09907834101382489,0.1443932411674347,0.08678955453149001,0.054531490015360985,0.026881720430107527,0.1881720430107527,0.39093701996927804,0.009216589861751152
temporalpole-rh,0.022887323943661973,0.02112676056338028,0.02112676056338028,0.0,0.051056338028169015,0.02112676056338028,0.02112676056338028,0.8415492957746479
