,C3,O1,C4,Fp2,FT7,P1,C2,AF8
C3,0.4942528735632184,0.5057471264367817,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.42718446601941745,0.5728155339805825,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.3448275862068966,0.367816091954023,0.28735632183908044,0.0,0.0
FT7,0.0,0.0,0.0,0.29245283018867924,0.4716981132075472,0.2358490566037736,0.0,0.0
P1,0.0,0.0,0.0,0.34210526315789475,0.34210526315789475,0.3157894736842105,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
