,C3,O1,C4,Fp2,FT7,P1,C2,AF8
C3,0.8913043478260869,0.0,0.0,0.0,0.0,0.0,0.10869565217391304,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.375,0.3269230769230769,0.2980769230769231,0.0,0.0,0.0
Fp2,0.0,0.0,0.34285714285714286,0.3619047619047619,0.29523809523809524,0.0,0.0,0.0
FT7,0.0,0.0,0.33695652173913043,0.33695652173913043,0.32608695652173914,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.5454545454545454,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
