,FC5,C3,TP9,O2,T8,Fp2,C2,AF8
FC5,0.32934131736526945,0.33532934131736525,0.0,0.0,0.0,0.0,0.33532934131736525,0.0
C3,0.30939226519337015,0.34806629834254144,0.0,0.0,0.0,0.0,0.3425414364640884,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.30939226519337015,0.34806629834254144,0.0,0.0,0.0,0.0,0.3425414364640884,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
