,C3,O1,C4,Fp2,FT7,P1,C2,AF8
C3,0.33557046979865773,0.3221476510067114,0.0,0.0,0.0,0.0,0.3422818791946309,0.0
O1,0.33098591549295775,0.33098591549295775,0.0,0.0,0.0,0.0,0.3380281690140845,0.0
C4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.31875,0.3,0.0,0.0,0.0,0.0,0.38125,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
