,FT9,TP9,TP10,FT10,F8,Fp2,AF7,F2
FT9,0.24210526315789474,0.25263157894736843,0.0,0.0,0.25263157894736843,0.0,0.0,0.25263157894736843
TP9,0.12903225806451613,0.2903225806451613,0.0,0.0,0.2849462365591398,0.0,0.0,0.2956989247311828
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.13186813186813187,0.29120879120879123,0.0,0.0,0.2857142857142857,0.0,0.0,0.29120879120879123
Fp2,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.5111111111111111,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0
F2,0.12307692307692308,0.28205128205128205,0.0,0.0,0.2717948717948718,0.0,0.0,0.3230769230769231
