,TP9,O1,C4,FT10,Fp2,AF3,AFz,PO3
TP9,0.36795252225519287,0.0,0.2166172106824926,0.20474777448071216,0.0,0.0,0.0,0.21068249258160238
O1,0.0,0.4329501915708812,0.0,0.0,0.0,0.2835249042145594,0.2835249042145594,0.0
C4,0.20943952802359883,0.0,0.2949852507374631,0.2182890855457227,0.0,0.0,0.0,0.27728613569321536
FT10,0.215625,0.0,0.2375,0.328125,0.0,0.0,0.0,0.21875
Fp2,0.0,0.0,0.0,0.0,0.5583524027459954,0.2425629290617849,0.19908466819221968,0.0
AF3,0.0,0.15079365079365079,0.0,0.0,0.21031746031746032,0.3531746031746032,0.2857142857142857,0.0
AFz,0.0,0.16274089935760172,0.0,0.0,0.18629550321199143,0.3083511777301927,0.3426124197002141,0.0
PO3,0.16467780429594273,0.0,0.22673031026252982,0.16467780429594273,0.0,0.0,0.0,0.4439140811455847
