,F7,FT9,F8,Fp2,AFz,AF8,AF4,F2
F7,0.3373493975903614,0.0,0.0,0.3132530120481928,0.0,0.0,0.0,0.3493975903614458
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.6464646464646465,0.0,0.35353535353535354,0.0,0.0,0.0
Fp2,0.3218390804597701,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3448275862068966
AFz,0.0,0.0,0.49333333333333335,0.0,0.5066666666666667,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.29591836734693877,0.0,0.0,0.30612244897959184,0.0,0.0,0.0,0.3979591836734694
