,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-rh,superiorparietal-rh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.2972972972972973,0.21081081081081082,0.12432432432432433,0.12972972972972974,0.0,0.0,0.23783783783783785,0.0
caudalmiddlefrontal-rh,0.15953307392996108,0.245136186770428,0.09727626459143969,0.1867704280155642,0.0,0.0933852140077821,0.14396887159533073,0.07392996108949416
inferiorparietal-rh,0.17006802721088435,0.1836734693877551,0.29931972789115646,0.1564625850340136,0.0,0.0,0.19047619047619047,0.0
precentral-rh,0.10480349344978165,0.2096069868995633,0.09170305676855896,0.25327510917030566,0.0,0.15283842794759825,0.09606986899563319,0.09170305676855896
superiorparietal-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
superiortemporal-rh,0.0,0.19834710743801653,0.0,0.2975206611570248,0.0,0.3305785123966942,0.0,0.17355371900826447
supramarginal-lh,0.21904761904761905,0.18571428571428572,0.12380952380952381,0.11428571428571428,0.0,0.0,0.35714285714285715,0.0
supramarginal-rh,0.0,0.25301204819277107,0.0,0.25301204819277107,0.0,0.25301204819277107,0.0,0.24096385542168675
