,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.19504643962848298,0.02786377708978328,0.16718266253869968,0.09907120743034056,0.10835913312693499,0.16408668730650156,0.1346749226006192,0.10371517027863777
frontalpole-lh,0.12949640287769784,0.1223021582733813,0.12949640287769784,0.12949640287769784,0.10071942446043165,0.12949640287769784,0.12949640287769784,0.12949640287769784
frontalpole-rh,0.17905405405405406,0.030405405405405407,0.1858108108108108,0.10810810810810811,0.11824324324324324,0.1858108108108108,0.11317567567567567,0.07939189189189189
lateralorbitofrontal-rh,0.1461187214611872,0.0410958904109589,0.1461187214611872,0.14383561643835616,0.12557077625570776,0.1461187214611872,0.1461187214611872,0.1050228310502283
medialorbitofrontal-lh,0.16055045871559634,0.027522935779816515,0.16055045871559634,0.12155963302752294,0.15825688073394495,0.16055045871559634,0.12844036697247707,0.08256880733944955
medialorbitofrontal-rh,0.17333333333333334,0.03,0.18,0.10333333333333333,0.11666666666666667,0.21333333333333335,0.10833333333333334,0.075
rostralanteriorcingulate-lh,0.16760828625235405,0.03389830508474576,0.12994350282485875,0.12052730696798493,0.10922787193973635,0.12617702448210924,0.1751412429378531,0.1374764595103578
rostralanteriorcingulate-rh,0.16507177033492823,0.0430622009569378,0.11722488038277512,0.11483253588516747,0.09090909090909091,0.11244019138755981,0.17942583732057416,0.17703349282296652
