,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,paracentral-lh,posteriorcingulate-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-rh,0.20840529648819806,0.0955670696603339,0.13989637305699482,0.13298791018998274,0.0,0.13529073114565343,0.14392630972941853,0.14392630972941853
insula-rh,0.1212797619047619,0.22321428571428573,0.11979166666666667,0.1056547619047619,0.0,0.19047619047619047,0.11979166666666667,0.11979166666666667
lateralorbitofrontal-rh,0.15942028985507245,0.1067193675889328,0.15942028985507245,0.1469038208168643,0.0,0.10869565217391304,0.15942028985507245,0.15942028985507245
medialorbitofrontal-rh,0.15711395819285232,0.09710047201618341,0.15171948752528658,0.16453135536075522,0.0,0.09912339851652056,0.16520566419420094,0.16520566419420094
paracentral-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
posteriorcingulate-lh,0.1596696490020647,0.17825189263592567,0.11286992429456297,0.09979353062629043,0.0,0.2236751548520303,0.11286992429456297,0.11286992429456297
rostralanteriorcingulate-lh,0.14542294322132096,0.09385863267670916,0.14078794901506372,0.14194669756662803,0.0,0.09559675550405562,0.20162224797219003,0.18076477404403243
rostralanteriorcingulate-rh,0.14869668246445497,0.09597156398104266,0.14395734597156398,0.14514218009478674,0.0,0.09774881516587677,0.18424170616113744,0.18424170616113744
