,Fp1,F7,FT9,P4,Fp2,AFz,AF8,F2
Fp1,0.2709677419354839,0.025806451612903226,0.0064516129032258064,0.04516129032258064,0.25161290322580643,0.2064516129032258,0.1870967741935484,0.0064516129032258064
F7,0.05263157894736842,0.47368421052631576,0.09210526315789473,0.013157894736842105,0.02631578947368421,0.07894736842105263,0.0,0.2631578947368421
FT9,0.0,0.11764705882352941,0.5147058823529411,0.0,0.058823529411764705,0.0,0.0,0.3088235294117647
P4,0.08536585365853659,0.012195121951219513,0.012195121951219513,0.5365853658536586,0.10975609756097561,0.0975609756097561,0.04878048780487805,0.0975609756097561
Fp2,0.24260355029585798,0.01775147928994083,0.029585798816568046,0.05325443786982249,0.26627218934911245,0.1893491124260355,0.1952662721893491,0.005917159763313609
AFz,0.2413793103448276,0.041379310344827586,0.0,0.05517241379310345,0.22758620689655173,0.2620689655172414,0.16551724137931034,0.006896551724137931
AF8,0.23529411764705882,0.0,0.0,0.029411764705882353,0.25,0.18382352941176472,0.3014705882352941,0.0
F2,0.02127659574468085,0.24468085106382978,0.18085106382978725,0.09574468085106383,0.02127659574468085,0.02127659574468085,0.0,0.4148936170212766
