,Fp1,F7,FT9,P4,Fp2,AFz,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333
FT9,0.0,0.375,0.25,0.0,0.0,0.0,0.0,0.375
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.4444444444444444,0.2222222222222222,0.0,0.0,0.0,0.0,0.3333333333333333
