,Fp1,F7,FT9,P4,Fp2,AFz,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
FT9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.7272727272727273,0.0
F2,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
