,Fp1,F7,FT9,P4,Fp2,AFz,AF8,F2
Fp1,0.21428571428571427,0.0,0.0,0.0,0.21428571428571427,0.2857142857142857,0.2857142857142857,0.0
F7,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.4
FT9,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.0
AFz,0.2,0.0,0.0,0.0,0.2,0.3,0.3,0.0
AF8,0.2,0.0,0.0,0.0,0.2,0.3,0.3,0.0
F2,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.5
