,Fp1,F7,FT9,P4,Fp2,AFz,AF8,F2
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
FT9,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0
P4,0.0,0.04,0.0,0.68,0.0,0.0,0.0,0.28
Fp2,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.05555555555555555,0.0,0.5,0.0,0.0,0.0,0.4444444444444444
