,frontalpole-lh,frontalpole-rh,fusiform-rh,insula-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.31794489947877885,0.1734921816827997,0.0,0.06478034251675353,0.0,0.2114668652271035,0.19583023082650783,0.03648548026805659
frontalpole-rh,0.1525759577278732,0.29458388375165123,0.0178335535006605,0.052840158520475564,0.0,0.15653896961690886,0.24702774108322326,0.0785997357992074
fusiform-rh,0.0,0.049800796812749,0.6533864541832669,0.0,0.21912350597609562,0.0,0.07768924302788845,0.0
insula-rh,0.10974106041923551,0.10110974106041924,0.0,0.4808877928483354,0.12946979038224415,0.07151664611590629,0.10727496917385944,0.0
parahippocampal-rh,0.0,0.0,0.2264957264957265,0.22435897435897437,0.5491452991452992,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.2091798344620015,0.17531978931527464,0.0,0.042136945071482315,0.0,0.3340857787810384,0.20316027088036118,0.03611738148984198
rostralanteriorcingulate-rh,0.1656010230179028,0.24040920716112532,0.026214833759590793,0.05434782608695652,0.0012787723785166241,0.17519181585677748,0.29475703324808183,0.04219948849104859
temporalpole-rh,0.06684856753069578,0.165075034106412,0.0,0.0,0.0,0.06821282401091405,0.0927694406548431,0.607094133697135
