,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.26574307304785894,0.17758186397984888,0.04617968094038623,0.13014273719563393,0.028967254408060455,0.014273719563392108,0.1494542401343409,0.18765743073047858
frontalpole-rh,0.144109396914446,0.22861150070126227,0.067671809256662,0.13008415147265076,0.03962131837307153,0.060659186535764374,0.16269284712482468,0.16654978962131836
insula-rh,0.061378112333526344,0.10943833236826868,0.3034163288940359,0.08917197452229299,0.1459177764910249,0.15055008685581933,0.08280254777070063,0.05732484076433121
medialorbitofrontal-lh,0.15535991714137753,0.19109269808389437,0.0797514241325738,0.21905748316934232,0.044018643190056966,0.061626100466079754,0.11600207146556188,0.13309166235111342
parahippocampal-rh,0.04862119013062409,0.08200290275761973,0.18432510885341075,0.061683599419448475,0.3374455732946299,0.13497822931785197,0.09216255442670537,0.05878084179970972
parsorbitalis-rh,0.019948519948519948,0.10617760617760617,0.16216216216216217,0.07528957528957529,0.11711711711711711,0.3764478764478765,0.10102960102960103,0.04182754182754183
rostralanteriorcingulate-lh,0.14463840399002495,0.1936824605153782,0.06026600166251039,0.09310058187863675,0.05361596009975062,0.06774729842061512,0.21404821280133002,0.17290108063175394
rostralanteriorcingulate-rh,0.18050986842105263,0.19777960526315788,0.041529605263157895,0.10567434210526316,0.03330592105263158,0.02919407894736842,0.17269736842105263,0.2393092105263158
