,TP9,P8,FT10,Fp2,AF7,AF3,C6,AF8
TP9,0.39344262295081966,0.0,0.0,0.0,0.0,0.4016393442622951,0.20491803278688525,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.3828125,0.0,0.0,0.0,0.0,0.421875,0.1953125,0.0
C6,0.33783783783783783,0.0,0.0,0.0,0.0,0.33783783783783783,0.32432432432432434,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
