,Fp2,AF7,AFz,F5,F6,AF8,AF4,F2
Fp2,0.27941176470588236,0.2867647058823529,0.2867647058823529,0.0,0.0,0.14705882352941177,0.0,0.0
AF7,0.25,0.3141025641025641,0.3076923076923077,0.0,0.0,0.1282051282051282,0.0,0.0
AFz,0.2468354430379747,0.31645569620253167,0.310126582278481,0.0,0.0,0.12658227848101267,0.0,0.0
F5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.25316455696202533,0.25316455696202533,0.25316455696202533,0.0,0.0,0.24050632911392406,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
